transaction_id,status,id_fin,distance,passengers_count,status1,pac_amount_to_collect,pac_status,pac_enabled,total_amount,linked_parent,amount,txn_tag,doi,doj
TRNAFBGFTXNIYY,confirmed,54153564,755,1,success,435.0,waitlist,true,435.0,,435.0,Active                                            ,2019-04-20,20190526
TRNAFBGJC04N0S,confirmed,57714926,347,2,success,1230.0,waitlist,true,1230.0,,1230.0,Active                                            ,2019-04-20,20190525
TRNAFBGO4Y3YHT,confirmed,47661403,544,2,success,650.0,waitlist,true,650.0,,650.0,NEWGI                                             ,2019-04-20,20190525
TRNAFBIBYTRLIK,confirmed,39704510,502,2,success,620.0,waitlist,true,620.0,,620.0,NEWLOB                                            ,2019-04-21,20190607
TRNAFBISOOH4IW,confirmed,12917345,1376,3,success,2195.0,waitlist,true,2195.0,,2195.0,NEWLOB                                            ,2019-04-22,20190618
TRNAFBDTOBXHHM,confirmed,45627567,667,1,success,375.0,waitlist,true,375.0,,375.0,Active                                            ,2019-04-17,20190602
TRNAFBFM56FGYJ,confirmed,58388859,738,3,success,1160.0,waitlist,true,1160.0,,1160.0,Active                                            ,2019-04-19,20190523
TRNAFBIRCGPRMA,confirmed,53045135,1054,1,success,530.0,waitlist,true,530.0,,530.0,Active                                            ,2019-04-22,20190524
TRNAFBBC8HB59L,confirmed,51773584,1136,1,success,550.0,waitlist,true,550.0,,550.0,NEWGI                                             ,2019-04-15,20190519
TRNAFBCQ6093GA,confirmed,25777882,1575,1,success,1730.0,waitlist,true,1730.0,,1730.0,NEWLOB                                            ,2019-04-16,20190608
TRNA5IIE3JV9N,confirmed,29469892,576,1,success,375.0,waitlist,true,375.0,,375.0,NEWGI                                             ,2019-04-19,20190601
TRNAFBES9W8G88,order_payment_pending,,813,4,success,10900.0,waitlist,true,10900.0,,10900.0,,2019-04-18,20190609
TRNAFBGMY1N03C,confirmed,58223168,993,2,success,2560.0,waitlist,true,2560.0,,2560.0,Active                                            ,2019-04-20,20190523
TRNAFBG2MEA35A,order_payment_status_success,29998548,1713,2,success,1370.0,collected,true,1370.0,,1370.0,Active                                            ,2019-04-19,20190619
TRNA1J539MDG8F,order_cancelled,15767909,986,1,success,510.0,collected,true,510.0,,510.0,Active                                            ,2019-04-18,20190520
TRNA1J5FLEH8BT,confirmed,46167319,436,2,success,540.0,waitlist,true,540.0,,540.0,NEWGI                                             ,2019-04-21,20190523
TRNAFBIQTUOIZ2,confirmed,58593493,251,1,success,230.0,waitlist,true,230.0,,230.0,NEWGI                                             ,2019-04-22,20190718
TRNAFBJ32X3BXO,confirmed,54328146,1438,2,success,3160.0,waitlist,true,3160.0,,3160.0,NEWLOB                                            ,2019-04-22,20190629
TRNAFBIXAPN2SO,confirmed,29309122,825,1,success,460.0,waitlist,true,460.0,,460.0,NEWGI                                             ,2019-04-22,20190603
TRNAFBCDXBKHIA,order_payment_status_failed,58250713,1854,1,success,705.0,waitlist,true,705.0,,705.0,NEWGI                                             ,2019-04-16,20190525
TRNAFBDE5YD6DJ,confirmed,58394411,266,1,success,205.0,waitlist,true,205.0,,205.0,NEWGI                                             ,2019-04-17,20190518
TRNAFBDT0VPD9K,confirmed,27270581,567,3,success,980.0,waitlist,true,980.0,,980.0,NEWLOB                                            ,2019-04-17,20190601
TRNAFBEUXGKNAG,confirmed,32172381,567,2,success,660.0,waitlist,true,660.0,,660.0,Active                                            ,2019-04-18,20190519
TRNAFBFS3U3WHL,confirmed,33498271,1348,3,success,5605.0,pending,true,5605.0,,5605.0,Active                                            ,2019-04-19,20190613
TRNAFB9D5NJV06,confirmed,53088157,1080,1,success,535.0,waitlist,true,535.0,,535.0,Active                                            ,2019-04-13,20190521
TRNAFBB2EJP2UR,confirmed,58213084,634,1,success,395.0,waitlist,true,395.0,,395.0,NEWGI                                             ,2019-04-15,20190607
TRNAFBBOEMCZKH,confirmed,36761556,575,1,success,345.0,waitlist,true,345.0,,345.0,NEWGI                                             ,2019-04-15,20190517
TRNAFBDU8SJLTI,confirmed,58279916,1613,2,success,3480.0,waitlist,true,3480.0,,3480.0,Active                                            ,2019-04-17,20190519
TRNAFBHWAUZPY2,order_payment_pending,53369790,1111,1,success,545.0,waitlist,true,545.0,,545.0,Active                                            ,2019-04-21,20190601
TRNAFBETHRNI13,confirmed,54947400,834,1,success,465.0,waitlist,true,465.0,,465.0,Active                                            ,2019-04-18,20190530
TRNAFBIY3AQDMQ,confirmed,54677131,305,5,success,3015.0,waitlist,true,3015.0,,3015.0,Active                                            ,2019-04-22,20190601
TRNA1J5AR8SNHM,confirmed,57390819,1205,3,success,1670.0,waitlist,true,1670.0,,1670.0,NEWLOB                                            ,2019-04-20,20190604
TRNAFBBLE0FJ4P,confirmed,58334580,913,1,success,490.0,waitlist,true,490.0,,490.0,NEWGI                                             ,2019-04-15,20190529
TRNAFBGNBBACQY,confirmed,58285441,1662,1,success,1795.0,waitlist,true,1795.0,,1795.0,NEWGI                                             ,2019-04-20,20190529
TRNAFBHY22TM2E,order_cancelled,58425914,2235,6,success,4255.0,collected,true,4255.0,,4255.0,Active                                            ,2019-04-21,20190607
TRNAFBAEVY5SGL,confirmed,14265153,1296,1,success,590.0,waitlist,true,590.0,,590.0,NEWGI                                             ,2019-04-14,20190531
TRNAFBBFLOT6JE,confirmed,50618159,2005,1,success,2020.0,waitlist,true,2020.0,,2020.0,NEWLOB                                            ,2019-04-15,20190520
TRNAFBCN0AV7EG,confirmed,58038859,198,2,success,300.0,pending_utp,true,300.0,,300.0,NEWGI                                             ,2019-04-16,20190518
TRNAFBI0K34U3H,confirmed,58341046,610,1,success,355.0,waitlist,true,355.0,,355.0,Active                                            ,2019-04-21,20190525
TRNAFB9IIG5AWK,confirmed,56917432,707,1,success,420.0,waitlist,true,420.0,,420.0,NEWGI                                             ,2019-04-13,20190523
TRNAFBEWVX9JKH,confirmed,27265650,1918,1,success,745.0,waitlist,true,745.0,,745.0,NEWLOB                                            ,2019-04-18,20190531
TRNAFBFVKVDDZP,order_payment_status_success,20712361,460,1,success,765.0,collected,true,765.0,,765.0,Active                                            ,2019-04-19,20190609
TRNAFBG2GKBYT4,confirmed,51652893,494,1,success,335.0,pending_utp,true,335.0,,335.0,NEWLOB                                            ,2019-04-19,20190524
TRNAFBGJQF9HM2,order_payment_status_success,37591303,1000,2,success,940.0,collected,true,940.0,,940.0,Active                                            ,2019-04-20,20190603
TRNAFBH02SUA0I,confirmed,57125410,308,1,success,590.0,waitlist,true,590.0,,590.0,NEWLOB                                            ,2019-04-20,20190619
TRNAFBH2GNA7QA,confirmed,58069821,1429,2,success,3250.0,pending_utp,true,3250.0,,3250.0,NEWGI                                             ,2019-04-20,20190527
TRNAFBHMIM29OC,confirmed,31221661,182,1,success,360.0,waitlist,true,360.0,,360.0,Active                                            ,2019-04-21,20190603
TRNAFB9XMMRSOQ,confirmed,58246663,197,1,success,80.0,pending_utp,true,80.0,,80.0,Active                                            ,2019-04-14,20190602
TRNAFBB2TIG3TA,confirmed,50349694,1034,1,success,525.0,waitlist,true,525.0,,525.0,NEWGI                                             ,2019-04-15,20190614
TRNAFBBMAZ0MHV,confirmed,57892452,1179,1,success,560.0,waitlist,true,560.0,,560.0,NEWGI                                             ,2019-04-15,20190529
TRNAFBDHMI4R9F,order_payment_status_success,9943583,96,6,success,260.0,collected,true,260.0,,260.0,Active                                            ,2019-04-17,20190520
TRNAFBDM7V2ER2,confirmed,51512349,338,1,success,265.0,waitlist,true,265.0,,265.0,Active                                            ,2019-04-17,20190521
TRNAFBGPLZMZGV,confirmed,49428294,984,1,success,510.0,waitlist,true,510.0,,510.0,Active                                            ,2019-04-20,20190610
TRNAFBGRFALLM1,confirmed,3866003,998,1,success,1345.0,waitlist,true,1345.0,,1345.0,Active                                            ,2019-04-20,20190527
TRNAFBGT7D5950,confirmed,47332353,328,1,success,230.0,waitlist,true,230.0,,230.0,NEWGI                                             ,2019-04-20,20190611
TRNAFBHAKJOCGR,confirmed,27304063,459,1,success,595.0,waitlist,true,595.0,,595.0,NEWLOB                                            ,2019-04-21,20190601
TRNAFBI1V8W1UX,confirmed,24925460,605,1,success,385.0,waitlist,true,385.0,,385.0,Active                                            ,2019-04-21,20190531
TRNAFBI37R57BY,confirmed,58595672,1613,2,success,3480.0,waitlist,true,3480.0,,3480.0,NEWGI                                             ,2019-04-21,20190601
TRNAFBIFZYOFYU,confirmed,58085021,1162,1,success,555.0,waitlist,true,555.0,,555.0,NEWGI                                             ,2019-04-22,20190601
TRNAFBA47G9OSO,order_payment_pending,58261109,667,1,success,405.0,waitlist,true,405.0,,405.0,NEWGI                                             ,2019-04-14,20190531
TRNAFBB2O4JR4V,confirmed,44338220,1131,1,success,550.0,waitlist,true,550.0,,550.0,NEWLOB                                            ,2019-04-15,20190606
TRNAFBCO7KHMNT,confirmed,48121909,820,1,success,425.0,waitlist,true,425.0,,425.0,NEWGI                                             ,2019-04-16,20190525
TRNAFBCSPM80II,order_payment_status_success,58174067,998,3,success,1490.0,collected,true,1490.0,,1490.0,Active                                            ,2019-04-16,20190603
TRNAFBD5U6V0AK,confirmed,47624103,472,1,success,325.0,waitlist,true,325.0,,325.0,NEWGI                                             ,2019-04-17,20190601
TRNAFBEZ3L82W8,order_cancelled,56012972,719,1,success,395.0,collected,true,395.0,,395.0,Active                                            ,2019-04-18,20190602
TRNAFBB6V174VF,order_cancelled,548044,462,1,success,320.0,collected,true,320.0,,320.0,Active                                            ,2019-04-15,20190517
TRNA1J5956NURK,confirmed,33504783,310,1,success,225.0,waitlist,true,225.0,,225.0,Active                                            ,2019-04-20,20190524
TRNAFBHUAF9DXN,confirmed,58574291,362,1,success,925.0,waitlist,true,925.0,,925.0,NEWGI                                             ,2019-04-21,20190704
TRNAFBFEQK1M6X,confirmed,58298796,918,1,success,490.0,waitlist,true,490.0,,490.0,NEWGI                                             ,2019-04-19,20190615
TRNAFBG3A5BSBJ,confirmed,39189451,537,2,success,1730.0,waitlist,true,1730.0,,1730.0,NEWLOB                                            ,2019-04-19,20190525
TRNAFBIV6G75L7,confirmed,15073595,1829,1,success,2765.0,waitlist,true,2765.0,,2765.0,Active                                            ,2019-04-22,20190609
TRNAFBHRTM1S0X,confirmed,58513473,778,1,success,1165.0,waitlist,true,1165.0,,1165.0,NEWGI                                             ,2019-04-21,20190530
TRNIFBKCJBJ5K0,confirmed,12400247,7,1,success,40.0,waitlist,true,40.0,,40.0,Active                                            ,2019-04-23,20190424
TRNAFBCQC0A80F,confirmed,32718559,1369,1,success,1545.0,waitlist,true,1545.0,,1545.0,NEWLOB                                            ,2019-04-16,20190529
TRNAFBFMQKASD8,confirmed,41585154,502,4,success,3480.0,pending_utp,true,3480.0,,3480.0,NEWLOB                                            ,2019-04-19,20190522
TRNAFBG3SXVSBR,confirmed,52037070,2346,1,success,820.0,pending_utp,true,820.0,,820.0,Active                                            ,2019-04-19,20190612
TRNA1J5G19NHQC,confirmed,30680567,271,1,success,450.0,waitlist,true,450.0,,450.0,NEWGI                                             ,2019-04-22,20190529
TRNAFB9I9SY7FC,confirmed,51713392,1326,4,success,6180.0,pending_utp,true,6180.0,,6180.0,NEWLOB                                            ,2019-04-13,20190514
TRNAFBAAEOO78G,order_payment_pending,57775603,276,1,success,240.0,waitlist,true,240.0,,240.0,Active                                            ,2019-04-14,20190515
TRNAFBB2OMTSN0,confirmed,58244682,1839,1,success,700.0,waitlist,true,700.0,,700.0,NEWGI                                             ,2019-04-15,20190521
TRNAFBBCXABZP8,confirmed,9792853,797,2,success,2320.0,waitlist,true,2320.0,,2320.0,Active                                            ,2019-04-15,20190625
TRNAFBCQSOFCJM,confirmed,53011837,1749,1,success,1795.0,waitlist,true,1795.0,,1795.0,NEWGI                                             ,2019-04-16,20190530
TRNAFBG4UDJH8P,confirmed,52029268,1020,3,success,4000.0,waitlist,true,4000.0,,4000.0,Active                                            ,2019-04-19,20190527
TRNA1J59CT732Q,confirmed,57852602,929,1,success,490.0,waitlist,true,490.0,,490.0,Active                                            ,2019-04-20,20190531
TRNA1J5AFQGBE6,confirmed,31541026,1302,1,success,3805.0,waitlist,true,3805.0,,3805.0,NEWLOB                                            ,2019-04-20,20190521
TRNAFBH6HU2C61,confirmed,57857911,214,2,success,1440.0,waitlist,true,1440.0,,1440.0,NEWLOB                                            ,2019-04-20,20190526
TRNAFBB90YOKKE,confirmed,58316135,970,1,success,2180.0,waitlist,true,2180.0,,2180.0,NEWGI                                             ,2019-04-15,20190605
TRNAFB9I5FEQKI,confirmed,21627275,2129,3,success,6130.0,waitlist,true,6130.0,,6130.0,Active                                            ,2019-04-13,20190526
TRNAFBBMBIMDIK,confirmed,55886779,184,1,success,535.0,waitlist,true,535.0,,535.0,NEWGI                                             ,2019-04-15,20190516
TRNAFBDAK4WKRY,confirmed,58328555,549,1,success,335.0,waitlist,true,335.0,,335.0,NEWGI                                             ,2019-04-17,20190616
TRNAFBEYK2BJA0,order_payment_status_success,58396014,2132,4,success,0.0,collected,true,7960.0,,7960.0,NEWGI                                             ,2019-04-18,20190618
TRNAFBF0P4U5V8,confirmed,44357430,2073,1,success,780.0,waitlist,true,780.0,,780.0,NEWLOB                                            ,2019-04-18,20190629
TRNAFBEHI9VRVA,confirmed,58256113,863,1,success,445.0,waitlist,true,445.0,,445.0,NEWGI                                             ,2019-04-18,20190623
